Lines,Lon,VehicleNumber,Time,Lat
511,21.0482903,3463,2024-02-13 18:08:46,52.2642328
132,21.065476,3464,2024-02-13 19:28:37,52.312516
120,21.0617448,3465,2024-02-13 19:28:54,52.3617595
245,21.0466956,3466,2024-02-13 18:53:06,52.2648288
738,21.052959,3467,2024-02-13 19:28:52,52.276417
138,21.0020353,3468,2024-02-13 19:28:53,52.1788581
162,21.0275283,3469,2024-02-13 19:28:50,52.2597265
L12,21.0346893,35131,2024-02-12 20:46:08,52.0831946
L-2,21.027163,35132,2024-02-13 19:28:53,52.0729388
L-2,20.9896711,35133,2024-02-13 19:28:55,52.0491843
L-5,21.0295218,35134,2024-02-13 19:28:54,52.0745633
L25,21.1331085,35136,2024-02-13 19:28:34,51.966639
L-5,20.8976551,35137,2024-02-13 19:28:52,52.0564741
L12,20.8961776,35138,2024-02-13 19:28:52,52.0076581
L13,21.0351831,35139,2024-02-10 15:10:49,52.0832828
L-2,21.035279,35140,2024-02-13 09:15:33,52.0833701
L-2,21.034132,35141,2024-02-12 14:14:11,51.9594601
L13,21.0351041,35155,2024-02-13 18:36:53,52.0835468
L13,21.2174321,35159,2024-02-13 19:28:50,51.9815493
207,20.922325,4200,2024-02-13 13:50:21,52.196587
249,20.9402281,4201,2024-02-13 19:28:55,52.2466667
207,20.874615,4202,2024-02-13 19:28:50,52.188896
122,20.89698,4203,2024-02-13 19:28:55,52.230198
178,20.903402,4204,2024-02-13 19:28:51,52.189362
729,20.913698,4205,2024-02-13 19:28:52,52.237972
178,20.922203,4206,2024-02-13 18:19:07,52.196476
154,20.9203615,4207,2024-02-13 15:24:16,52.196886
714,20.899343,4208,2024-02-13 19:28:51,52.239326
154,20.922062,4209,2024-02-13 19:07:18,52.196491
129,20.88344,4210,2024-02-13 19:28:54,52.193699
129,20.938589,4211,2024-02-13 19:28:55,52.235767
154,20.919264,4213,2024-02-13 16:27:38,52.196728
122,20.900475,4214,2024-02-13 19:28:51,52.227978
207,20.872746,4215,2024-02-13 19:28:53,52.187153
178,21.0102182,4216,2024-02-13 19:28:53,52.2356174
207,20.907114,4217,2024-02-13 19:28:53,52.192577
178,21.00403,4218,2024-02-13 19:28:55,52.255348
154,20.9204141,4219,2024-02-13 08:01:36,52.1968796
178,20.92207,4220,2024-02-13 19:03:40,52.196529
207,20.906788,4221,2024-02-13 19:28:52,52.192638
255,20.9506782,4223,2024-02-13 19:28:54,52.2263069
122,20.922014,4224,2024-02-13 19:28:51,52.196503
207,20.892788,4225,2024-02-13 19:28:51,52.200367
154,20.969742,4226,2024-02-13 19:28:50,52.215248
122,20.98517,4227,2024-02-13 19:28:53,52.277538
154,20.9221642,4228,2024-02-13 19:00:56,52.1964714
207,20.690706,4229,2024-02-13 15:48:17,52.213745
729,20.721958,4230,2024-02-13 19:28:55,52.255026
122,20.920017,4231,2024-02-13 19:28:47,52.264599
154,20.978914,4232,2024-02-13 19:28:54,52.184647
129,20.919069,4233,2024-02-13 19:28:55,52.210159
249,20.896988,4234,2024-02-13 19:28:54,52.230774
149,20.921936,4235,2024-02-13 19:28:51,52.196529
197,20.930105,4236,2024-02-13 19:28:55,52.224949
249,20.914909,4237,2024-02-13 19:28:52,52.239166
197,20.953419,4238,2024-02-13 19:28:46,52.275547
255,20.930977,4239,2024-02-13 19:28:54,52.2253
178,20.959847,4240,2024-02-13 19:28:54,52.216305
178,20.9223357,4241,2024-02-13 16:47:19,52.1964144
255,20.9193977,4242,2024-02-13 18:16:49,52.1975225
122,20.92024,4243,2024-02-13 18:15:32,52.196869
197,20.9223019,4244,2024-02-13 17:21:20,52.1964499
197,20.930765,4245,2024-02-13 19:28:55,52.225113
154,20.963482,4246,2024-02-13 19:28:52,52.216988
178,20.9223954,4247,2024-02-13 18:47:20,52.1964612
154,20.95343,4248,2024-02-13 19:28:55,52.184917
178,20.895889,4249,2024-02-13 19:28:56,52.18573
168,21.0396272,4300,2024-02-13 19:28:55,52.2065836
146,21.1151917,4301,2024-02-13 19:28:55,52.2345224
173,21.2175654,4302,2024-02-13 19:28:55,52.2145005
146,21.11596,4303,2024-02-13 19:06:01,52.234766
702,21.2628709,4304,2024-02-13 19:28:55,52.1080789
119,21.0324077,4305,2024-02-13 19:28:55,52.2071294
